Plot,Storrie_Se,Chips_Seve,plot__,Spp,dist,azim,dbh,snag_basal,F__live_cr,snag_class,fire_hist,oak_frutin,oak_live_e,avg_ht_liv,oak_avg_ht,oak_live_c,oak_live_1,oak_dead_c,oak_dead_1,oak_sp_dbh,oak_sp___l,oak_sp_d_1,oak_sp___1,oak_sp_d_2,oak_sp___2,FID_,PLOT_X,PLOT_Y,comment,Radians,Delta_X,Delta_Y,Tree_X,Tree_Y,altitude,PLOT_1,DATE,NOTES_1,desc1,Slope,Aspect,Elevation
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,10.40000000000,12.00000000000,0.00000000000,21.50000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,0.20944000000,2.16228200000,10.17273500000,650153.01228200000,4441904.04274000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,PIPO,10.20000000000,64.00000000000,70.00000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,1.11701100000,9.48227700000,4.62481600000,650160.33227700000,4441898.49482000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,PSME,10.20000000000,287.00000000000,142.00000000000,0.00000000000,55.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,5.00909500000,-10.43328500000,3.18977500000,650140.41671500000,4441897.05978000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,9.90000000000,51.00000000000,0.00000000000,30.30000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,0.89011800000,7.69374500000,6.23027200000,650158.54374500000,4441900.10027000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,9.80000000000,8.00000000000,0.00000000000,10.00000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,0.13962600000,1.36389600000,9.70462700000,650152.21389600000,4441903.57463000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,8.40000000000,51.00000000000,47.80000000000,0.00000000000,55.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,0.89011800000,6.71376400000,5.43669900000,650157.56376400000,4441899.30670000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,8.20000000000,1.00000000000,93.30000000000,0.00000000000,50.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,0.01745300000,0.15125100000,8.66518000000,650151.00125100000,4441902.53518000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,PIPO,6.90000000000,239.00000000000,64.50000000000,0.00000000000,20.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,4.17133700000,-6.19089100000,-3.71986200000,650144.65910900000,4441890.15014000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,PIMO,6.30000000000,42.00000000000,56.50000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,0.73303800000,4.40455200000,4.89175100000,650155.25455200000,4441898.76175000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,6.20000000000,50.00000000000,34.50000000000,0.00000000000,45.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,0.87266500000,4.88161800000,4.09616400000,650155.73161800000,4441897.96616000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,4.80000000000,303.00000000000,0.00000000000,12.80000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,5.28834800000,-4.02561900000,2.61426700000,650146.82438100000,4441896.48427000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,4.60000000000,148.00000000000,67.50000000000,0.00000000000,55.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,2.58308700000,2.61647600000,-4.18723700000,650153.46647600000,4441889.68276000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,QUKE,4.20000000000,202.00000000000,17.80000000000,0.00000000000,1.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,3.52556500000,-1.60668800000,-3.97669200000,650149.24331200000,4441889.89331000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,QUKE FOCAL,4.20000000000,206.00000000000,20.00000000000,0.00000000000,35.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,3.59537800000,-1.88499600000,-3.86481400000,650148.96500400000,4441890.00519000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,4.20000000000,299.00000000000,45.10000000000,0.00000000000,15.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,5.21853400000,-3.87063000000,2.14552500000,650146.97937000000,4441896.01553000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,QUKE,4.10000000000,246.00000000000,0.00000000000,14.40000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,4.29351000000,-3.74553600000,-1.66762000000,650147.10446400000,4441892.20238000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.5,1.00000000000,2.00000000000,5.00000000000,ABCO,3.40000000000,77.00000000000,62.10000000000,0.00000000000,30.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,86.00000000000,650150.85000000000,4441893.87000000000,,1.34390400000,3.61540000000,0.83468100000,650154.46540000000,4441894.70468000000,0.00000000000,01-02.5,7/22/2015,yel cr drainage,,12.01990000000,104.51799800000,687.04498300000
01-02.6,1.00000000000,2.00000000000,6.00000000000,PSME,11.80000000000,216.00000000000,0.00000000000,7.20000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,3.76991100000,-6.93586600000,-9.54640100000,650892.78010800000,4442476.90773000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,11.40000000000,104.00000000000,0.00000000000,5.80000000000,0.00000000000,4.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.81514200000,11.06137100000,-2.75791000000,650910.77734500000,4442483.69622000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,PIPO,11.30000000000,318.00000000000,8.20000000000,0.00000000000,30.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.55014700000,-7.58861000000,8.42800500000,650892.12736400000,4442494.88214000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,11.10000000000,161.00000000000,9.20000000000,0.00000000000,5.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,2.80998000000,3.62878300000,-10.53875000000,650903.34475700000,4442475.91538000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,11.10000000000,306.00000000000,15.80000000000,0.00000000000,55.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.34070800000,-9.04400100000,6.57085100000,650890.67197300000,4442493.02498000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,11.00000000000,111.00000000000,12.00000000000,0.00000000000,15.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.93731500000,10.32540000000,-3.96355000000,650910.04137400000,4442482.49058000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,10.80000000000,316.00000000000,13.90000000000,0.00000000000,55.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.51524000000,-7.55058900000,7.81886400000,650892.16538500000,4442494.27299000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,10.60000000000,173.00000000000,0.00000000000,9.70000000000,0.00000000000,4.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,3.01942000000,1.29181500000,-10.52098900000,650901.00778900000,4442475.93314000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,10.50000000000,200.00000000000,0.00000000000,10.50000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,3.49065900000,-3.59121200000,-9.86677300000,650896.12476200000,4442476.58736000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,10.10000000000,231.00000000000,86.60000000000,0.00000000000,35.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.03171100000,-8.18567800000,-6.62863200000,650891.53029600000,4442479.82550000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,10.10000000000,301.00000000000,10.50000000000,0.00000000000,35.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.25344100000,-8.70239100000,5.22892400000,650891.01358300000,4442491.68305000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,10.00000000000,87.00000000000,0.00000000000,8.40000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.51843600000,9.98629500000,0.52336000000,650909.70226900000,4442486.97749000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,10.00000000000,318.00000000000,4.50000000000,0.00000000000,45.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.55014700000,-6.70636200000,7.44816900000,650893.00961200000,4442493.90230000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,PSME,9.90000000000,206.00000000000,0.00000000000,6.00000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,3.59537800000,-4.33987400000,-8.89806100000,650895.37610000000,4442477.55607000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,9.90000000000,315.00000000000,24.20000000000,0.00000000000,60.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.49778700000,-7.08591700000,7.08591700000,650892.63005700000,4442493.54005000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,9.60000000000,161.00000000000,51.10000000000,0.00000000000,55.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,2.80998000000,3.20863700000,-9.31855800000,650902.92461100000,4442477.13557000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,9.50000000000,92.00000000000,23.50000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.60570300000,9.61164100000,-0.33564600000,650909.32761500000,4442486.11848000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,9.40000000000,87.00000000000,12.30000000000,0.00000000000,35.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.51843600000,9.44853300000,0.49517700000,650909.16450700000,4442486.94931000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,8.50000000000,67.00000000000,0.00000000000,9.00000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.16937100000,7.82429100000,3.32121500000,650907.54026500000,4442489.77535000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,8.50000000000,240.00000000000,0.00000000000,15.60000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.18879000000,-7.36121600000,-4.25000000000,650892.35475800000,4442482.20413000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,8.40000000000,303.00000000000,13.60000000000,0.00000000000,30.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.28834800000,-7.10186200000,4.61200300000,650892.61411200000,4442491.06613000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,8.10000000000,250.00000000000,0.00000000000,13.00000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.36332300000,-7.61151000000,-2.77036300000,650892.10446400000,4442483.68377000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,7.90000000000,275.00000000000,12.70000000000,0.00000000000,55.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.79965500000,-7.93319600000,0.69406500000,650891.78277800000,4442487.14820000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,7.90000000000,275.00000000000,0.00000000000,6.20000000000,0.00000000000,5.00000000000,U,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.79965500000,-7.86993800000,0.68853000000,650891.84603600000,4442487.14266000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,7.90000000000,303.00000000000,10.40000000000,0.00000000000,35.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.28834800000,-6.66910800000,4.33097000000,650893.04686600000,4442490.78510000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,PSME,7.60000000000,147.00000000000,9.00000000000,0.00000000000,85.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,2.56563400000,4.16376500000,-6.41163600000,650903.87973900000,4442480.04249000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,7.40000000000,261.00000000000,0.00000000000,5.50000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.55530900000,-7.30889400000,-1.15761500000,650892.40708000000,4442485.29652000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,PSME,7.30000000000,59.00000000000,51.80000000000,0.00000000000,45.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.02974400000,6.47932800000,3.89317300000,650906.19530200000,4442490.34730000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,7.00000000000,210.00000000000,0.00000000000,10.20000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,3.66519100000,-3.50000000000,-6.06217800000,650896.21597400000,4442480.39195000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,7.00000000000,340.00000000000,8.50000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.93411900000,-2.40867700000,6.61778500000,650897.30729700000,4442493.07191000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,7.00000000000,340.00000000000,9.00000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.93411900000,-2.40953200000,6.62013500000,650897.30644200000,4442493.07427000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,6.90000000000,243.00000000000,0.00000000000,7.50000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.24115000000,-6.14794500000,-3.13253400000,650893.56802900000,4442483.32160000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,ABCO,6.70000000000,261.00000000000,10.50000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.55530900000,-6.66936600000,-1.05632400000,650893.04660800000,4442485.39781000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,CADE,6.50000000000,83.00000000000,26.20000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.44862300000,6.58157400000,0.80811600000,650906.29754800000,4442487.26225000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,6.30000000000,59.00000000000,50.50000000000,0.00000000000,15.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,1.02974400000,5.61658900000,3.37478700000,650905.33256300000,4442489.82892000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,6.20000000000,305.00000000000,6.50000000000,0.00000000000,30.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.32325400000,-5.10536500000,3.57481500000,650894.61060900000,4442490.02894000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,QUKE,6.20000000000,305.00000000000,9.50000000000,0.00000000000,40.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,5.32325400000,-5.11765200000,3.58341900000,650894.59832200000,4442490.03755000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,PSME,6.00000000000,147.00000000000,4.00000000000,0.00000000000,85.00000000000,0.00000000000,SSSC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,2.56563400000,3.27872700000,-5.04879700000,650902.99470100000,4442481.40533000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
01-02.6,1.00000000000,2.00000000000,6.00000000000,PIPO,5.60000000000,251.00000000000,0.00000000000,8.50000000000,0.00000000000,3.00000000000,KC,,0.00000000000,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,9.00000000000,650899.71597400000,4442486.45413000000,,4.38077600000,-5.29490400000,-1.82318200000,650894.42107000000,4442484.63095000000,0.00000000000,01-02.6,7/28/2015,other side of rd unburned,,0.00000000000,0.00000000000,0.00000000000
